Date ,State ,Total_Count,Male_Count,Female_Count,,,,
2020-06-29,Mississippi,25892,10693,15043,,,,
2020-06-29,Missouri,20575,9384,11055,,,,
2020-06-29,Montana,863,430,433,,,,
2020-06-29,Nebraska,18899,9034,9053,,,,
2020-06-29,Nevada,17160,8237,8923,,,,
2020-06-29,New Hampshire,5747,2426,3316,,,,
2020-06-29,New Jersey,171182,83780,86433,,,,
2020-06-29,New Mexico,11809,6029,5642,,,,
2020-06-29,New York,392539,199410,190774,,,,
2020-06-29,North Carolina,62142,30254,31001,,,,
2020-06-29,North Dakota,3495,1626,1869,,,,
2020-06-29,Ohio,46790,23395,22927,,,,
2020-06-29,Oklahoma,12944,6399,6533,,,,
2020-06-29,Oregon,7818,3654,3899,,,,
2020-06-29,Pennsylvania,81956,37300,46400,,,,
2020-06-29,Puerto Rico,1583,801,782,,,,
2020-06-29,Rhode Island,16661,7331,9330,,,,
2020-06-29,South Carolina,33221,14584,17441,,,,
2020-06-29,South Dakota,6681,3454,3227,,,,
2020-06-29,Tennessee,40172,21224,17865,,,,
2020-06-29,Texas,148723,75105,72279,,,,
2020-06-29,US Virgin Island,81,32,49,,,,
2020-06-29,Utah,21100,10828,10255,,,,
2020-06-29,Vermont,1202,573,624,,,,
2020-06-29,Virginia,61736,30322,30949,,,,
2020-06-29,Washington,31752,14923,16194,,,,
2020-06-29,West Virginia,2832,1367,1461,,,,
2020-06-29,Wisconsin,27743,13497,14190,,,,
2020-06-29,Wyoming,1121,528,580,,,,
2020-07-06,Alabama,43450,18766,24328,,,,
2020-07-06,Alaska,1138,569,569,,,,
2020-07-06,Arizona,98089,47014,50858,,,,
2020-07-06,Arkansas,23814,12902,10581,,,,
2020-07-06,California,260155,130338,128517,,,,
2020-07-06,Colorado,34065,16246,16920,,,,
2020-07-06,Connecticut,46717,21091,25503,,,,
2020-07-06,Delaware,12128,5437,6672,,,,
2020-07-06,District of Columbia,10482,5206,5254,,,,
2020-07-06,Florida,197076,96898,99409,,,,
2020-07-06,Georgia,95516,43078,49286,,,,
2020-07-06,Hawaii,1023,0,0,,,,
2020-07-06,Idaho,7733,3602,4096,,,,
2020-07-06,Illinois,147251,69483,75066,,,,
2020-07-06,Indiana,48008,22084,25060,,,,
2020-07-06,Iowa,31611,15806,15173,,,,
2020-07-06,Kansas,15919,8254,7414,,,,
2020-07-06,Kentucky,16376,7675,8522,,,,
2020-07-06,Louisiana,65226,27395,36527,,,,
2020-07-06,Maine,3415,1646,1769,,,,
2020-07-06,Maryland,69632,33555,36077,,,,
2020-07-06,Massachusetts,109974,48548,59967,,,,
2020-07-06,Michigan,65876,31288,34387,,,,
2020-07-06,Minnesota,38136,18384,19083,,,,
2020-07-06,Mississippi,30674,12699,17791,,,,
2020-07-06,Missouri,23436,10668,12596,,,,
2020-07-06,Montana,1212,620,592,,,,
2020-07-06,Nebraska,19929,9506,9586,,,,
2020-07-06,Nevada,22418,10761,11657,,,,
2020-07-06,New Hampshire,5897,2497,3395,,,,
2020-07-06,New Jersey,173402,84754,87688,,,,
2020-07-06,New Mexico,13256,6754,6348,,,,
2020-07-06,New York,397131,201743,193006,,,,
2020-07-06,North Carolina,72983,35487,36639,,,,
2020-07-06,North Dakota,3816,1781,2035,,,,
2020-07-06,Ohio,53458,26729,26729,,,,
2020-07-06,Oklahoma,15928,7811,8061,,,,
2020-07-06,Oregon,9294,4444,4826,,,,
2020-07-06,Pennsylvania,87267,39700,49400,,,,
2020-07-06,Puerto Rico,1807,908,899,,,,
2020-07-06,Rhode Island,16991,7476,9345,,,,
2020-07-06,South Carolina,41531,18357,21679,,,,
2020-07-06,South Dakota,7063,3650,3413,,,,
2020-07-06,Tennessee,51431,26861,23617,,,,
2020-07-06,Texas,195239,98986,94496,,,,
2020-07-06,US Virgin Island,112,56,56,,,,
2020-07-06,Utah,24952,12779,12154,,,,
2020-07-06,Vermont,1249,598,644,,,,
2020-07-06,Virginia,65748,32246,33062,,,,
2020-07-06,Washington,35898,16513,17949,,,,
2020-07-06,West Virginia,3335,1613,1714,,,,
2020-07-06,Wisconsin,31577,15324,16178,,,,
2020-07-06,Wyoming,1312,630,672,,,,
2020-07-13,Alabama,52908,22904,29554,,,,
2020-07-13,Alaska,1479,741,738,,,,
2020-07-13,Arizona,122467,58525,63600,,,,
2020-07-13,Arkansas,28367,15460,12660,,,,
2020-07-13,California,320804,160402,158477,,,,
2020-07-13,Colorado,36913,17545,18290,,,,
2020-07-13,Connecticut,47287,21329,25838,,,,
2020-07-13,Delaware,12804,5739,7047,,,,
2020-07-13,District of Columbia,10847,5389,5439,,,,
2020-07-13,Florida,269811,129647,134879,,,,
2020-07-13,Georgia,116926,52500,60100,,,,
2020-07-13,Hawaii,1220,0,0,,,,
2020-07-13,Idaho,10902,5121,5726,,,,
2020-07-13,Illinois,153916,72590,78554,,,,
2020-07-13,Indiana,51612,23742,26941,,,,
2020-07-13,Iowa,35410,17705,16997,,,,
2020-07-13,Kansas,18611,9452,8851,,,,
2020-07-13,Kentucky,19389,9028,10222,,,,
2020-07-13,Louisiana,78122,32811,43748,,,,
2020-07-13,Maine,3539,1702,1837,,,,
2020-07-13,Maryland,73109,35104,38005,,,,
2020-07-13,Massachusetts,105629,49245,60821,,,,
2020-07-13,Michigan,69338,32847,36296,,,,
2020-07-13,Minnesota,42281,20409,21185,,,,
2020-07-13,Mississippi,35419,14734,20472,,,,
2020-07-13,Missouri,27443,12507,14736,,,,
2020-07-13,Montana,1758,852,906,,,,
2020-07-13,Nebraska,21172,10078,10226,,,,
2020-07-13,Nevada,27683,13288,14395,,,,
2020-07-13,New Hampshire,6054,2561,3488,,,,
2020-07-13,New Jersey,174959,85388,88627,,,,
2020-07-13,New Mexico,15028,7609,7249,,,,
2020-07-13,New York,401706,203665,195631,,,,
2020-07-13,North Carolina,85701,41470,43386,,,,
2020-07-13,North Dakota,4334,2053,2281,,,,
2020-07-13,Ohio,0,0,0,,,,
2020-07-13,Oklahoma,20235,9860,10299,,,,
2020-07-13,Oregon,11454,5459,5965,,,,
2020-07-13,Pennsylvania,95414,0,0,,,,
2020-07-13,Puerto Rico,2133,1077,1056,,,,
2020-07-13,Rhode Island,17312,7617,9522,,,,
2020-07-13,South Carolina,52419,23222,27363,,,,
2020-07-13,South Dakota,7499,0,0,,,,
2020-07-13,Tennessee,61960,31935,29033,,,,
2020-07-13,Texas,258658,131398,123196,,,,
2020-07-13,US Virgin Island,181,91,73,,,,
2020-07-13,Utah,29484,15508,14409,,,,
2020-07-13,Vermont,1296,622,668,,,,
2020-07-13,Virginia,70670,34526,35679,,,,
2020-07-13,Washington,40656,18702,20328,,,,
2020-07-13,West Virginia,4244,2034,2194,,,,
2020-07-13,Wisconsin,36448,17679,18687,,,,
2020-07-13,Wyoming,1506,724,773,,,,
2020-07-20,Alabama,65865,28585,36713,,,,
2020-07-20,Alaska,1874,921,953,,,,
2020-07-20,Arizona,143624,68493,74715,,,,
2020-07-20,Arkansas,33228,17952,15189,,,,
2020-07-20,California,384692,191577,191192,,,,
2020-07-20,Colorado,40142,19100,19814,,,,
2020-07-20,Connecticut,47893,21564,26207,,,,
2020-07-20,Delaware,13519,6041,7458,,,,
2020-07-20,District of Columbia,11261,5602,5639,,,,
2020-07-20,Florida,350047,169068,178460,,,,
2020-07-20,Georgia,143123,63833,73422,,,,
2020-07-20,Hawaii,1381,0,0,,,,
2020-07-20,Idaho,14873,7212,7592,,,,
2020-07-20,Illinois,161575,76065,82659,,,,
2020-07-20,Indiana,56571,26023,29587,,,,
2020-07-20,Iowa,38813,19407,18630,,,,
2020-07-20,Kansas,21965,11003,10602,,,,
2020-07-20,Kentucky,23161,10853,12141,,,,
2020-07-20,Louisiana,91706,39434,51355,,,,
2020-07-20,Maine,3687,1778,1903,,,,
2020-07-20,Maryland,78131,37367,40764,,,,
2020-07-20,Massachusetts,106882,50067,61882,,,,
2020-07-20,Michigan,73663,34804,38644,,,,
2020-07-20,Minnesota,46204,22307,23219,,,,
2020-07-20,Mississippi,42638,17823,24559,,,,
2020-07-20,Missouri,33094,15035,17819,,,,
2020-07-20,Montana,2533,1250,1283,,,,
2020-07-20,Nebraska,0,0,0,,,,
2020-07-20,Nevada,35765,17167,18598,,,,
2020-07-20,New Hampshire,6203,2621,3577,,,,
2020-07-20,New Jersey,176814,86240,89634,,,,
2020-07-20,New Mexico,16971,8485,8292,,,,
2020-07-20,New York,406807,205844,198115,,,,
2020-07-20,North Carolina,99778,47909,50956,,,,
2020-07-20,North Dakota,5019,2387,2632,,,,
2020-07-20,Ohio,70755,34670,35378,,,,
2020-07-20,Oklahoma,25265,12245,12942,,,,
2020-07-20,Oregon,13802,6629,7134,,,,
2020-07-20,Pennsylvania,98164,44700,55600,,,,
2020-07-20,Puerto Rico,3088,1526,1562,,,,
2020-07-20,Rhode Island,17793,7829,9786,,,,
2020-07-20,South Carolina,66068,29400,34554,,,,
2020-07-20,South Dakota,7906,4071,3835,,,,
2020-07-20,Tennessee,78115,39421,37607,,,,
2020-07-20,Texas,325030,168041,152764,,,,
2020-07-20,US Virgin Island,297,131,95,,,,
2020-07-20,Utah,34117,17419,16673,,,,
2020-07-20,Vermont,1350,653,692,,,,
2020-07-20,Virginia,77430,37649,39295,,,,
2020-07-20,Washington,46946,21595,23473,,,,
2020-07-20,West Virginia,5042,2391,2625,,,,
2020-07-20,Wisconsin,42315,20401,21824,,,,
2020-07-20,Wyoming,1728,835,885,,,,
2020-07-27,Alabama,77351,33648,42992,,,,
2020-07-27,Alaska,2524,1224,1300,,,,
2020-07-27,Arizona,162014,77142,84447,,,,
2020-07-27,Arkansas,38623,20498,18034,,,,
2020-07-27,California,453659,224108,226830,,,,
2020-07-27,Colorado,44336,20975,21636,,,,
2020-07-27,Connecticut,48776,21974,26679,,,,
2020-07-27,Delaware,14290,6405,7864,,,,
2020-07-27,District of Columbia,11780,5816,5919,,,,
2020-07-27,Florida,423855,204135,216305,,,,
2020-07-27,Georgia,167953,74571,86160,,,,
2020-07-27,Hawaii,1683,0,0,,,,
2020-07-27,Idaho,18177,8819,9262,,,,
2020-07-27,Illinois,171424,80534,87887,,,,
2020-07-27,Indiana,62372,28691,32683,,,,
2020-07-27,Iowa,42358,21179,20755,,,,
2020-07-27,Kansas,25109,12462,12239,,,,
2020-07-27,Kentucky,27079,12689,14181,,,,
2020-07-27,Louisiana,107574,46257,60241,,,,
2020-07-27,Maine,3814,1828,1986,,,,
2020-07-27,Maryland,83748,39913,43835,,,,
2020-07-27,Massachusetts,108380,50908,63015,,,,
2020-07-27,Michigan,78019,36845,40946,,,,
2020-07-27,Minnesota,51153,24838,25828,,,,
2020-07-27,Mississippi,52304,21968,30075,,,,
2020-07-27,Missouri,41927,19048,22552,,,,
2020-07-27,Montana,3342,1653,1689,,,,
2020-07-27,Nebraska,24618,11718,11890,,,,
2020-07-27,Nevada,42843,20787,22056,,,,
2020-07-27,New Hampshire,6436,2730,3701,,,,
2020-07-27,New Jersey,178858,87066,90804,,,,
2020-07-27,New Mexico,19042,9492,9363,,,,
2020-07-27,New York,411736,208338,200927,,,,
2020-07-27,North Carolina,112713,54072,57694,,,,
2020-07-27,North Dakota,5876,2812,3064,,,,
2020-07-27,Ohio,84073,0,0,,,,
2020-07-27,Oklahoma,31285,15089,16189,,,,
2020-07-27,Oregon,16104,7692,8357,,,,
2020-07-27,Pennsylvania,104401,47400,59200,,,,
2020-07-27,Puerto Rico,4763,2367,2396,,,,
2020-07-27,Rhode Island,18224,8019,10023,,,,
2020-07-27,South Carolina,78606,34744,41268,,,,
2020-07-27,South Dakota,8395,4298,4097,,,,
2020-07-27,Tennessee,93936,46696,46045,,,,
2020-07-27,Texas,381656,208766,165639,,,,
2020-07-27,US Virgin Island,361,166,116,,,,
2020-07-27,Utah,37973,19385,18563,,,,
2020-07-27,Vermont,1400,678,717,,,,
2020-07-27,Virginia,84567,40921,43139,,,,
2020-07-27,Washington,52635,24212,26318,,,,
2020-07-27,West Virginia,5960,2822,3103,,,,
2020-07-27,Wisconsin,48827,23524,25203,,,,
2020-07-27,Wyoming,2029,996,1021,,,,
2020-08-03,Alabama,88811,38517,49343,,,,
2020-08-03,Alaska,3280,1600,1680,,,,
2020-08-03,Arizona,178467,84892,93081,,,,
2020-08-03,Arkansas,43810,22999,20721,,,,
2020-08-03,California,509162,249489,254072,,,,
2020-08-03,Colorado,47716,22417,23209,,,,
2020-08-03,Connecticut,49810,22487,27191,,,,
2020-08-03,Delaware,14949,6665,8261,,,,
2020-08-03,District of Columbia,12274,6060,6170,,,,
2020-08-03,Florida,487132,233737,249549,,,,
2020-08-03,Georgia,193177,85964,99679,,,,
2020-08-03,Hawaii,2242,0,0,,,,
2020-08-03,Idaho,21344,10336,10889,,,,
2020-08-03,Illinois,181943,85361,93344,,,,
2020-08-03,Indiana,769043,352991,403748,,,,
2020-08-03,Iowa,45782,22891,22433,,,,
2020-08-03,Kansas,27812,13744,13653,,,,
2020-08-03,Kentucky,31185,14595,16372,,,,
2020-08-03,Louisiana,119747,51491,67058,,,,
2020-08-03,Maine,3958,1905,2053,,,,
2020-08-03,Maryland,90274,42810,47464,,,,
2020-08-03,Massachusetts,110430,52158,64491,,,,
2020-08-03,Michigan,82782,39060,43507,,,,
2020-08-03,Minnesota,55947,27109,28340,,,,
2020-08-03,Mississippi,60553,25614,34636,,,,
2020-08-03,Missouri,51840,23506,27917,,,,
2020-08-03,Montana,4193,2081,2112,,,,
2020-08-03,Nebraska,26702,12710,12870,,,,
2020-08-03,Nevada,50205,23312,24713,,,,
2020-08-03,New Hampshire,6634,0,0,,,,
2020-08-03,New Jersey,180970,88034,91928,,,,
2020-08-03,New Mexico,21016,10534,10280,,,,
2020-08-03,New York,416298,210230,203153,,,,
2020-08-03,North Carolina,125219,59888,64335,,,,
2020-08-03,North Dakota,6660,3175,3485,,,,
2020-08-03,Ohio,88134,42304,44948,,,,
2020-08-03,Oklahoma,38225,18321,19872,,,,
2020-08-03,Oregon,18492,8872,9564,,,,
2020-08-03,Pennsylvania,110416,50240,62529,,,,
2020-08-03,Puerto Rico,5865,2907,2958,,,,
2020-08-03,Rhode Island,19022,8370,10462,,,,
2020-08-03,South Carolina,89015,39256,46822,,,,
2020-08-03,South Dakota,8955,4568,4387,,,,
2020-08-03,Tennessee,109627,53805,54548,,,,
2020-08-03,Texas,430485,248820,172624,,,,
2020-08-03,US Virgin Island,439,225,145,,,,
2020-08-03,Utah,41175,20974,20177,,,,
2020-08-03,Vermont,1426,692,728,,,,
2020-08-03,Virginia,93106,44926,47633,,,,
2020-08-03,Washington,58173,26760,29087,,,,
2020-08-03,West Virginia,6854,3241,3578,,,,
2020-08-03,Wisconsin,54924,26467,28343,,,,
2020-08-03,Wyoming,2333,1141,1162,,,,
2020-08-10,Alabama,97735,42407,54184,,,,
2020-08-10,Alaska,3711,1759,1854,,,,
2020-08-10,Arizona,186923,89074,97326,,,,
2020-08-10,Arkansas,49383,25769,23507,,,,
2020-08-10,California,554160,270430,277634,,,,
2020-08-10,Colorado,50660,23704,24611,,,,
2020-08-10,Connecticut,50320,22705,27478,,,,
2020-08-10,Delaware,15575,7038,8512,,,,
2020-08-10,District of Columbia,12753,6274,6429,,,,
2020-08-10,Florida,532806,256690,272014,,,,
2020-08-10,Georgia,216596,96385,111980,,,,
2020-08-10,Hawaii,3498,0,0,,,,
2020-08-10,Idaho,24671,11932,12579,,,,
2020-08-10,Illinois,194080,90951,99649,,,,
2020-08-10,Indiana,74328,34191,39022,,,,
2020-08-10,Iowa,48919,24460,23970,,,,
2020-08-10,Kansas,30638,15106,15100,,,,
2020-08-10,Kentucky,34982,16407,18324,,,,
2020-08-10,Louisiana,131399,56502,73583,,,,
2020-08-10,Maine,4042,1950,2092,,,,
2020-08-10,Maryland,95503,45160,50343,,,,
2020-08-10,Massachusetts,112459,53316,65851,,,,
2020-08-10,Michigan,87403,41359,45825,,,,
2020-08-10,Minnesota,60898,29492,30902,,,,
2020-08-10,Mississippi,67173,28414,38356,,,,
2020-08-10,Missouri,58927,26660,31587,,,,
2020-08-10,Montana,4952,2472,2480,,,,
2020-08-10,Nebraska,28432,13505,13619,,,,
2020-08-10,Nevada,56230,26619,28314,,,,
2020-08-10,New Hampshire,6831,2925,3901,,,,
2020-08-10,New Jersey,180970,88034,91928,,,,
2020-08-10,New Mexico,22315,11178,10937,,,,
2020-08-10,New York,420860,212534,205380,,,,
2020-08-10,North Carolina,136218,64914,70215,,,,
2020-08-10,North Dakota,7596,3603,3993,,,,
2020-08-10,Ohio,95496,45838,48703,,,,
2020-08-10,Oklahoma,43566,20704,22777,,,,
2020-08-10,Oregon,20636,9866,10714,,,,
2020-08-10,Pennsylvania,115505,52676,65237,,,,
2020-08-10,Puerto Rico,7597,3758,3839,,,,
2020-08-10,Rhode Island,19738,8685,10856,,,,
2020-08-10,South Carolina,98261,43431,51587,,,,
2020-08-10,South Dakota,9605,4863,4742,,,,
2020-08-10,Tennessee,122712,59804,61562,,,,
2020-08-10,Texas,486362,295222,180440,,,,
2020-08-10,US Virgin Island,528,290,197,,,,
2020-08-10,Utah,44127,22419,21685,,,,
2020-08-10,Vermont,1459,710,743,,,,
2020-08-10,Virginia,100086,48248,51211,,,,
2020-08-10,Washington,63072,29013,31536,,,,
2020-08-10,West Virginia,7694,3608,4051,,,,
2020-08-10,Wisconsin,60554,29186,31259,,,,
2020-08-10,Wyoming,2533,1234,1264,,,,
2020-08-17,Alabama,104079,45160,57743,,,,
2020-08-17,Alaska,4259,2031,2124,,,,
2020-08-17,Arizona,193537,92563,100530,,,,
2020-08-17,Arkansas,52665,27457,25119,,,,
2020-08-17,California,621562,302701,312024,,,,
2020-08-17,Colorado,53176,24828,25849,,,,
2020-08-17,Connecticut,50897,22984,27781,,,,
2020-08-17,Delaware,16451,7650,8776,,,,
2020-08-17,District of Columbia,13220,6489,6681,,,,
2020-08-17,Florida,573416,277058,291999,,,,
2020-08-17,Georgia,237030,105715,122782,,,,
2020-08-17,Hawaii,5042,0,0,,,,
2020-08-17,Idaho,27660,13442,13992,,,,
2020-08-17,Illinois,206081,96490,105771,,,,
2020-08-17,Indiana,80415,37071,42218,,,,
2020-08-17,Iowa,52539,26270,25744,,,,
2020-08-17,Kansas,33885,16757,16583,,,,
2020-08-17,Kentucky,38930,18211,20466,,,,
2020-08-17,Louisiana,137918,59305,77234,,,,
2020-08-17,Maine,3747,2003,2164,,,,
2020-08-17,Maryland,100212,47338,52874,,,,
2020-08-17,Massachusetts,114398,0,0,,,,
2020-08-17,Michigan,92720,44049,48421,,,,
2020-08-17,Minnesota,65152,31451,33191,,,,
2020-08-17,Mississippi,71755,30424,40972,,,,
2020-08-17,Missouri,67475,30077,35474,,,,
2020-08-17,Montana,5750,2863,2887,,,,
2020-08-17,Nebraska,30372,14396,14548,,,,
2020-08-17,Nevada,61305,29065,31058,,,,
2020-08-17,New Hampshire,6988,3006,3978,,,,
2020-08-17,New Jersey,187455,0,0,,,,
2020-08-17,New Mexico,23408,11700,11512,,,,
2020-08-17,New York,425508,214456,208073,,,,
2020-08-17,North Carolina,144952,68801,75015,,,,
2020-08-17,North Dakota,8587,4054,4533,,,,
2020-08-17,Ohio,108287,51978,56309,,,,
2020-08-17,Oklahoma,48432,23013,25296,,,,
2020-08-17,Oregon,22613,11789,10763,,,,
2020-08-17,Pennsylvania,120986,55625,68342,,,,
2020-08-17,Puerto Rico,10627,5166,5461,,,,
2020-08-17,Rhode Island,20335,8947,11184,,,,
2020-08-17,South Carolina,104841,46235,55042,,,,
2020-08-17,South Dakota,10274,5192,5081,,,,
2020-08-17,Tennessee,133708,64850,67536,,,,
2020-08-17,Texas,535042,340287,182449,,,,
2020-08-17,US Virgin Island,741,385,284,,,,
2020-08-17,Utah,46652,23674,22952,,,,
2020-08-17,Vermont,1515,738,771,,,,
2020-08-17,Virginia,106687,51420,51611,,,,
2020-08-17,Washington,67471,31037,33061,,,,
2020-08-17,West Virginia,8564,3986,4541,,,,
2020-08-17,Wisconsin,65741,31766,33862,,,,
2020-08-17,Wyoming,2789,1367,1361,,,,
2020-08-24,Alabama,110094,47759,61091,,,,
2020-08-24,Alaska,4518,2214,2304,,,,
2020-08-24,Arizona,198103,94937,102765,,,,
2020-08-24,Arkansas,56574,29303,27150,,,,
2020-08-24,California,663669,322543,333826,,,,
2020-08-24,Colorado,55143,25730,26811,,,,
2020-08-24,Connecticut,51519,23306,28072,,,,
2020-08-24,Delaware,16895,7834,9034,,,,
2020-08-24,District of Columbia,13590,6641,6892,,,,
2020-08-24,Florida,600571,289863,306331,,,,
2020-08-24,Georgia,253949,113261,132053,,,,
2020-08-24,Hawaii,6600,0,0,,,,
2020-08-24,Idaho,29853,14545,15055,,,,
2020-08-24,Illinois,220178,102967,113086,,,,
2020-08-24,Indiana,85932,39615,45114,,,,
2020-08-24,Iowa,56441,27656,27656,,,,
2020-08-24,Kansas,36856,18303,17994,,,,
2020-08-24,Kentucky,43066,20095,22679,,,,
2020-08-24,Louisiana,142493,61272,79796,,,,
2020-08-24,Maine,4335,2086,2249,,,,
2020-08-24,Maryland,104102,49100,55002,,,,
2020-08-24,Massachusetts,115580,0,0,,,,
2020-08-24,Michigan,96792,45968,50593,,,,
2020-08-24,Minnesota,69584,33475,35585,,,,
2020-08-24,Mississippi,77268,32839,43965,,,,
2020-08-24,Missouri,75075,33478,39319,,,,
2020-08-24,Montana,6429,3195,3234,,,,
2020-08-24,Nebraska,31889,15083,15275,,,,
2020-08-24,Nevada,65601,30934,33080,,,,
2020-08-24,New Hampshire,7107,3076,4027,,,,
2020-08-24,New Jersey,189494,91978,96501,,,,
2020-08-24,New Mexico,24396,12181,12021,,,,
2020-08-24,New York,429737,216587,210141,,,,
2020-08-24,North Carolina,155113,73395,80482,,,,
2020-08-24,North Dakota,9876,4652,5224,,,,
2020-08-24,Ohio,114802,53957,59697,,,,
2020-08-24,Oklahoma,53165,25216,27895,,,,
2020-08-24,Oregon,24421,11667,12690,,,,
2020-08-24,Pennsylvania,125407,57380,70793,,,,
2020-08-24,Puerto Rico,13777,6548,7229,,,,
2020-08-24,Rhode Island,21022,9460,11562,,,,
2020-08-24,South Carolina,110376,48676,58058,,,,
2020-08-24,South Dakota,11276,5665,5611,,,,
2020-08-24,Tennessee,143937,69716,72907,,,,
2020-08-24,Texas,577537,370201,194630,,,,
2020-08-24,US Virgin Island,984,514,397,,,,
2020-08-24,Utah,49115,24914,24170,,,,
2020-08-24,Vermont,1557,761,790,,,,
2020-08-24,Virginia,112966,54412,57853,,,,
2020-08-24,Washington,71012,32666,34796,,,,
2020-08-24,West Virginia,9272,4316,4920,,,,
2020-08-24,Wisconsin,75205,36330,38737,,,,
2020-08-24,Wyoming,3046,1499,1483,,,,
2020-08-31,Alabama,116454,50460,64690,,,,
2020-08-31,Alaska,5226,2604,2621,,,,
2020-08-31,Arizona,201661,96707,104589,,,,
2020-08-31,Arkansas,60856,31452,29193,,,,
2020-08-31,California,699909,340156,352754,,,,
2020-08-31,Colorado,57223,26654,27850,,,,
2020-08-31,Connecticut,52495,23821,28553,,,,
2020-08-31,Delaware,17343,8017,9300,,,,
2020-08-31,District of Columbia,13959,6810,7107,,,,
2020-08-31,Florida,621586,299847,317503,,,,
2020-08-31,Georgia,268973,120231,140135,,,,
2020-08-31,Hawaii,8339,4069,3507,,,,
2020-08-31,Idaho,31867,15510,16101,,,,
2020-08-31,Illinois,233355,109054,119701,,,,
2020-08-31,Indiana,93313,43111,48896,,,,
2020-08-31,Iowa,64599,31654,31654,,,,
2020-08-31,Kansas,41048,20504,19907,,,,
2020-08-31,Kentucky,48032,22378,25289,,,,
2020-08-31,Louisiana,147867,65061,82806,,,,
2020-08-31,Maine,4512,2194,2318,,,,
2020-08-31,Maryland,107791,50812,56979,,,,
2020-08-31,Massachusetts,118453,0,0,,,,
2020-08-31,Michigan,102017,48585,53193,,,,
2020-08-31,Minnesota,75189,36085,38562,,,,
2020-08-31,Mississippi,82676,35220,47043,,,,
2020-08-31,Missouri,83655,37153,43600,,,,
2020-08-31,Montana,7340,3658,3682,,,,
2020-08-31,Nebraska,34046,16002,16410,,,,
2020-08-31,Nevada,68908,32370,34626,,,,
2020-08-31,New Hampshire,7254,3146,4105,,,,
2020-08-31,New Jersey,191611,92975,97619,,,,
2020-08-31,New Mexico,25283,12606,12474,,,,
2020-08-31,New York,434100,218352,212275,,,,
2020-08-31,North Carolina,166127,78590,86244,,,,
2020-08-31,North Dakota,11702,5532,6170,,,,
2020-08-31,Ohio,122262,57463,63576,,,,
2020-08-31,Oklahoma,58020,27449,30532,,,,
2020-08-31,Oregon,26054,12477,13503,,,,
2020-08-31,Pennsylvania,129703,58988,72961,,,,
2020-08-31,Puerto Rico,13777,6548,7229,,,,
2020-08-31,Rhode Island,21683,9541,11926,,,,
2020-08-31,South Carolina,118324,52418,62238,,,,
2020-08-31,South Dakota,13322,6646,6676,,,,
2020-08-31,Tennessee,153115,74022,77748,,,,
2020-08-31,Texas,610354,390016,207520,,,,
2020-08-31,US Virgin Island,1134,583,479,,,,
2020-08-31,Utah,51854,26283,25544,,,,
2020-08-31,Vermont,1616,788,822,,,,
2020-08-31,Virginia,115458,55607,59149,,,,
2020-08-31,Washington,74320,34187,36417,,,,
2020-08-31,West Virginia,10110,4708,5284,,,,
2020-08-31,Wisconsin,75337,36620,38582,,,,
2020-08-31,Wyoming,3245,1593,1577,,,,
2020-09-07,Alabama,132314,60004,73461,,,,
2020-09-07,Alaska,5765,2906,2857,,,,
2020-09-07,Arizona,205766,98842,106525,,,,
2020-09-07,Arkansas,65377,33435,31680,,,,
2020-09-07,California,732144,355822,369733,,,,
2020-09-07,Colorado,59274,27574,28890,,,,
2020-09-07,Connecticut,53365,24220,29022,,,,
2020-09-07,Delaware,18043,8319,9696,,,,
2020-09-07,District of Columbia,14279,6976,7259,,,,
2020-09-07,Florida,646431,311201,330825,,,,
2020-09-07,Georgia,283199,126873,148113,,,,
2020-09-07,Hawaii,9855,2007,2061,,,,
2020-09-07,Idaho,33667,16388,17001,,,,
2020-09-07,Illinois,249580,116849,127778,,,,
2020-09-07,Indiana,99804,46109,52197,,,,
2020-09-07,Iowa,70211,34403,34403,,,,
2020-09-07,Kansas,45220,22531,21992,,,,
2020-09-07,Kentucky,52774,24519,27812,,,,
2020-09-07,Louisiana,152868,67262,85606,,,,
2020-09-07,Maine,4682,2293,2389,,,,
2020-09-07,Maryland,112119,52770,59349,,,,
2020-09-07,Massachusetts,120824,0,0,,,,
2020-09-07,Michigan,106215,50649,55326,,,,
2020-09-07,Minnesota,80587,36648,41386,,,,
2020-09-07,Mississippi,86478,36753,49206,,,,
2020-09-07,Missouri,93434,41149,48609,,,,
2020-09-07,Montana,8264,4159,4106,,,,
2020-09-07,Nebraska,35886,16795,17297,,,,
2020-09-07,Nevada,71610,33536,35923,,,,
2020-09-07,New Hampshire,7447,3239,4205,,,,
2020-09-07,New Jersey,194508,94042,98981,,,,
2020-09-07,New Mexico,26107,12982,12903,,,,
2020-09-07,New York,439501,221069,214916,,,,
2020-09-07,North Carolina,176901,83751,91798,,,,
