Date,Sex,Age Group,Total Deaths,COVID-19 Deaths
2022-05-28,Female,25-34 Years,399,12
2022-05-28,Female,35-44 Years,647,17
2022-05-28,Female,45-54 Years,"1,169",23
2022-05-28,Female,55-64 Years,"2,835",86
2022-05-28,Female,65-74 Years,"4,969",141
2022-05-28,Female,75-84 Years,"6,821",252
2022-05-28,Female,85+ Years,"9,750",387
2022-06-04,All Sex,All Ages,"57,546","1,987"
2022-06-04,All Sex,<1 Years,374,1
2022-06-04,All Sex,1-4 Years,87,1
2022-06-04,All Sex,5-14 Years,146,5
2022-06-04,All Sex,15-24 Years,734,8
2022-06-04,All Sex,25-34 Years,"1,361",9
2022-06-04,All Sex,35-44 Years,"2,092",36
2022-06-04,All Sex,45-54 Years,"3,337",71
2022-06-04,All Sex,55-64 Years,"7,408",179
2022-06-04,All Sex,65-74 Years,"11,368",336
2022-06-04,All Sex,75-84 Years,"14,242",537
2022-06-04,All Sex,85+ Years,"16,397",804
2022-06-04,Male,All Ages,"30,272","1,039"
2022-06-04,Male,<1 Years,208,1
2022-06-04,Male,1-4 Years,54,1
2022-06-04,Male,5-14 Years,85,1
2022-06-04,Male,15-24 Years,528,4
2022-06-04,Male,25-34 Years,984,4
2022-06-04,Male,35-44 Years,"1,390",19
2022-06-04,Male,45-54 Years,"2,132",40
2022-06-04,Male,55-64 Years,"4,512",97
2022-06-04,Male,65-74 Years,"6,524",210
2022-06-04,Male,75-84 Years,"7,394",277
2022-06-04,Male,85+ Years,"6,461",385
2022-06-04,Female,All Ages,"27,274",948
2022-06-04,Female,<1 Years,166,0
2022-06-04,Female,1-4 Years,33,0
2022-06-04,Female,5-14 Years,61,4
2022-06-04,Female,15-24 Years,206,4
2022-06-04,Female,25-34 Years,377,5
2022-06-04,Female,35-44 Years,702,17
2022-06-04,Female,45-54 Years,"1,205",31
2022-06-04,Female,55-64 Years,"2,896",82
2022-06-04,Female,65-74 Years,"4,844",126
2022-06-04,Female,75-84 Years,"6,848",260
2022-06-04,Female,85+ Years,"9,936",419
2022-06-11,All Sex,All Ages,"58,009","2,112"
2022-06-11,All Sex,<1 Years,398,2
2022-06-11,All Sex,1-4 Years,77,1
2022-06-11,All Sex,5-14 Years,122,2
2022-06-11,All Sex,15-24 Years,699,5
2022-06-11,All Sex,25-34 Years,"1,491",23
2022-06-11,All Sex,35-44 Years,"2,138",41
2022-06-11,All Sex,45-54 Years,"3,257",83
2022-06-11,All Sex,55-64 Years,"7,532",170
2022-06-11,All Sex,65-74 Years,"11,756",342
2022-06-11,All Sex,75-84 Years,"14,347",601
2022-06-11,All Sex,85+ Years,"16,192",842
2022-06-11,Male,All Ages,"30,473","1,078"
2022-06-11,Male,<1 Years,216,1
2022-06-11,Male,1-4 Years,50,0
2022-06-11,Male,5-14 Years,80,2
2022-06-11,Male,15-24 Years,520,3
2022-06-11,Male,25-34 Years,"1,043",13
2022-06-11,Male,35-44 Years,"1,412",28
2022-06-11,Male,45-54 Years,"2,040",42
2022-06-11,Male,55-64 Years,"4,589",110
2022-06-11,Male,65-74 Years,"6,812",198
2022-06-11,Male,75-84 Years,"7,373",306
2022-06-11,Male,85+ Years,"6,338",375
2022-06-11,Female,All Ages,"27,536","1,034"
2022-06-11,Female,<1 Years,182,1
2022-06-11,Female,1-4 Years,27,1
2022-06-11,Female,5-14 Years,42,0
2022-06-11,Female,15-24 Years,179,2
2022-06-11,Female,25-34 Years,448,10
2022-06-11,Female,35-44 Years,726,13
2022-06-11,Female,45-54 Years,"1,217",41
2022-06-11,Female,55-64 Years,"2,943",60
2022-06-11,Female,65-74 Years,"4,944",144
2022-06-11,Female,75-84 Years,"6,974",295
2022-06-11,Female,85+ Years,"9,854",467
2022-06-18,All Sex,All Ages,"57,731","2,186"
2022-06-18,All Sex,<1 Years,392,1
2022-06-18,All Sex,1-4 Years,84,3
2022-06-18,All Sex,5-14 Years,126,3
2022-06-18,All Sex,15-24 Years,727,2
2022-06-18,All Sex,25-34 Years,"1,451",19
2022-06-18,All Sex,35-44 Years,"2,131",32
2022-06-18,All Sex,45-54 Years,"3,364",84
2022-06-18,All Sex,55-64 Years,"7,474",219
2022-06-18,All Sex,65-74 Years,"11,599",367
2022-06-18,All Sex,75-84 Years,"14,323",615
2022-06-18,All Sex,85+ Years,"16,060",841
2022-06-18,Male,All Ages,"30,358","1,137"
2022-06-18,Male,<1 Years,206,0
2022-06-18,Male,1-4 Years,52,1
2022-06-18,Male,5-14 Years,78,2
2022-06-18,Male,15-24 Years,552,2
2022-06-18,Male,25-34 Years,"1,044",11
2022-06-18,Male,35-44 Years,"1,439",22
2022-06-18,Male,45-54 Years,"2,137",42
2022-06-18,Male,55-64 Years,"4,536",124
2022-06-18,Male,65-74 Years,"6,758",213
2022-06-18,Male,75-84 Years,"7,336",352
2022-06-18,Male,85+ Years,"6,220",368
2022-06-18,Female,All Ages,"27,373","1,049"
2022-06-18,Female,<1 Years,186,1
2022-06-18,Female,1-4 Years,32,2
2022-06-18,Female,5-14 Years,48,1
2022-06-18,Female,15-24 Years,175,0
2022-06-18,Female,25-34 Years,407,8
2022-06-18,Female,35-44 Years,692,10
2022-06-18,Female,45-54 Years,"1,227",42
2022-06-18,Female,55-64 Years,"2,938",95
2022-06-18,Female,65-74 Years,"4,841",154
2022-06-18,Female,75-84 Years,"6,987",263
2022-06-18,Female,85+ Years,"9,840",473
2022-06-25,All Sex,All Ages,"58,249","2,308"
2022-06-25,All Sex,<1 Years,386,1
2022-06-25,All Sex,1-4 Years,98,0
2022-06-25,All Sex,5-14 Years,117,6
2022-06-25,All Sex,15-24 Years,742,5
2022-06-25,All Sex,25-34 Years,"1,389",15
2022-06-25,All Sex,35-44 Years,"2,133",43
2022-06-25,All Sex,45-54 Years,"3,295",65
2022-06-25,All Sex,55-64 Years,"7,505",217
2022-06-25,All Sex,65-74 Years,"11,736",407
2022-06-25,All Sex,75-84 Years,"14,581",654
2022-06-25,All Sex,85+ Years,"16,267",895
2022-06-25,Male,All Ages,"30,623","1,214"
2022-06-25,Male,<1 Years,216,0
2022-06-25,Male,1-4 Years,62,0
2022-06-25,Male,5-14 Years,65,3
2022-06-25,Male,15-24 Years,549,3
2022-06-25,Male,25-34 Years,"1,002",10
2022-06-25,Male,35-44 Years,"1,429",24
2022-06-25,Male,45-54 Years,"2,074",43
2022-06-25,Male,55-64 Years,"4,654",133
2022-06-25,Male,65-74 Years,"6,756",227
2022-06-25,Male,75-84 Years,"7,518",357
2022-06-25,Male,85+ Years,"6,298",414
2022-06-25,Female,All Ages,"27,626","1,094"
2022-06-25,Female,<1 Years,170,1
2022-06-25,Female,1-4 Years,36,0
2022-06-25,Female,5-14 Years,52,3
2022-06-25,Female,15-24 Years,193,2
2022-06-25,Female,25-34 Years,387,5
2022-06-25,Female,35-44 Years,704,19
2022-06-25,Female,45-54 Years,"1,221",22
2022-06-25,Female,55-64 Years,"2,851",84
2022-06-25,Female,65-74 Years,"4,980",180
2022-06-25,Female,75-84 Years,"7,063",297
2022-06-25,Female,85+ Years,"9,969",481
2022-07-02,All Sex,All Ages,"58,032","2,403"
2022-07-02,All Sex,<1 Years,392,2
2022-07-02,All Sex,1-4 Years,95,2
2022-07-02,All Sex,5-14 Years,126,1
2022-07-02,All Sex,15-24 Years,714,7
2022-07-02,All Sex,25-34 Years,"1,478",22
2022-07-02,All Sex,35-44 Years,"2,063",47
2022-07-02,All Sex,45-54 Years,"3,384",80
2022-07-02,All Sex,55-64 Years,"7,351",219
2022-07-02,All Sex,65-74 Years,"11,769",434
2022-07-02,All Sex,75-84 Years,"14,224",658
2022-07-02,All Sex,85+ Years,"16,436",931
2022-07-02,Male,All Ages,"30,563","1,250"
2022-07-02,Male,<1 Years,205,1
2022-07-02,Male,1-4 Years,58,1
2022-07-02,Male,5-14 Years,81,0
2022-07-02,Male,15-24 Years,512,3
2022-07-02,Male,25-34 Years,"1,094",12
2022-07-02,Male,35-44 Years,"1,382",31
2022-07-02,Male,45-54 Years,"2,177",49
2022-07-02,Male,55-64 Years,"4,477",120
2022-07-02,Male,65-74 Years,"6,685",239
2022-07-02,Male,75-84 Years,"7,471",374
2022-07-02,Male,85+ Years,"6,421",420
2022-07-02,Female,All Ages,"27,469","1,153"
2022-07-02,Female,<1 Years,187,1
2022-07-02,Female,1-4 Years,37,1
2022-07-02,Female,5-14 Years,45,1
2022-07-02,Female,15-24 Years,202,4
2022-07-02,Female,25-34 Years,384,10
2022-07-02,Female,35-44 Years,681,16
2022-07-02,Female,45-54 Years,"1,207",31
2022-07-02,Female,55-64 Years,"2,874",99
2022-07-02,Female,65-74 Years,"5,084",195
2022-07-02,Female,75-84 Years,"6,753",284
2022-07-02,Female,85+ Years,"10,015",511
2022-07-09,All Sex,All Ages,"58,068","2,568"
2022-07-09,All Sex,<1 Years,365,1
2022-07-09,All Sex,1-4 Years,96,4
2022-07-09,All Sex,5-14 Years,128,5
2022-07-09,All Sex,15-24 Years,749,10
2022-07-09,All Sex,25-34 Years,"1,446",18
2022-07-09,All Sex,35-44 Years,"2,132",49
2022-07-09,All Sex,45-54 Years,"3,376",91
2022-07-09,All Sex,55-64 Years,"7,571",227
2022-07-09,All Sex,65-74 Years,"11,626",458
2022-07-09,All Sex,75-84 Years,"14,421",737
2022-07-09,All Sex,85+ Years,"16,158",968
2022-07-09,Male,All Ages,"30,639","1,351"
2022-07-09,Male,<1 Years,200,1
2022-07-09,Male,1-4 Years,62,3
2022-07-09,Male,5-14 Years,81,2
2022-07-09,Male,15-24 Years,552,7
2022-07-09,Male,25-34 Years,"1,043",14
2022-07-09,Male,35-44 Years,"1,421",30
2022-07-09,Male,45-54 Years,"2,073",43
2022-07-09,Male,55-64 Years,"4,651",127
2022-07-09,Male,65-74 Years,"6,720",277
2022-07-09,Male,75-84 Years,"7,458",404
2022-07-09,Male,85+ Years,"6,378",443
2022-07-09,Female,All Ages,"27,429","1,217"
2022-07-09,Female,<1 Years,165,0
2022-07-09,Female,1-4 Years,34,1
2022-07-09,Female,5-14 Years,47,3
2022-07-09,Female,15-24 Years,197,3
2022-07-09,Female,25-34 Years,403,4
2022-07-09,Female,35-44 Years,711,19
2022-07-09,Female,45-54 Years,"1,303",48
2022-07-09,Female,55-64 Years,"2,920",100
2022-07-09,Female,65-74 Years,"4,906",181
2022-07-09,Female,75-84 Years,"6,963",333
2022-07-09,Female,85+ Years,"9,780",525
2022-07-16,All Sex,All Ages,"58,332","2,899"
2022-07-16,All Sex,<1 Years,379,2
2022-07-16,All Sex,1-4 Years,92,2
2022-07-16,All Sex,5-14 Years,132,4
2022-07-16,All Sex,15-24 Years,731,7
2022-07-16,All Sex,25-34 Years,"1,464",22
2022-07-16,All Sex,35-44 Years,"2,082",43
2022-07-16,All Sex,45-54 Years,"3,417",105
2022-07-16,All Sex,55-64 Years,"7,442",254
2022-07-16,All Sex,65-74 Years,"11,710",530
2022-07-16,All Sex,75-84 Years,"14,557",839
2022-07-16,All Sex,85+ Years,"16,326","1,091"
2022-07-16,Male,All Ages,"30,634","1,482"
2022-07-16,Male,<1 Years,226,1
2022-07-16,Male,1-4 Years,44,1
2022-07-16,Male,5-14 Years,77,2
2022-07-16,Male,15-24 Years,560,4
2022-07-16,Male,25-34 Years,"1,044",11
2022-07-16,Male,35-44 Years,"1,356",24
2022-07-16,Male,45-54 Years,"2,181",62
2022-07-16,Male,55-64 Years,"4,558",163
2022-07-16,Male,65-74 Years,"6,729",287
2022-07-16,Male,75-84 Years,"7,501",434
2022-07-16,Male,85+ Years,"6,358",493
2022-07-16,Female,All Ages,"27,698","1,417"
2022-07-16,Female,<1 Years,153,1
2022-07-16,Female,1-4 Years,48,1
2022-07-16,Female,5-14 Years,55,2
2022-07-16,Female,15-24 Years,171,3
2022-07-16,Female,25-34 Years,420,11
2022-07-16,Female,35-44 Years,726,19
2022-07-16,Female,45-54 Years,"1,236",43
2022-07-16,Female,55-64 Years,"2,884",91
2022-07-16,Female,65-74 Years,"4,981",243
2022-07-16,Female,75-84 Years,"7,056",405
2022-07-16,Female,85+ Years,"9,968",598
2022-07-23,All Sex,All Ages,"59,679","3,193"
2022-07-23,All Sex,<1 Years,372,2
2022-07-23,All Sex,1-4 Years,92,4
2022-07-23,All Sex,5-14 Years,148,4
2022-07-23,All Sex,15-24 Years,672,2
2022-07-23,All Sex,25-34 Years,"1,439",24
2022-07-23,All Sex,35-44 Years,"2,158",59
2022-07-23,All Sex,45-54 Years,"3,368",94
2022-07-23,All Sex,55-64 Years,"7,669",291
2022-07-23,All Sex,65-74 Years,"12,031",560
2022-07-23,All Sex,75-84 Years,"14,726",893
2022-07-23,All Sex,85+ Years,"17,004","1,260"
2022-07-23,Male,All Ages,"31,325","1,598"
2022-07-23,Male,<1 Years,209,1
2022-07-23,Male,1-4 Years,46,3
2022-07-23,Male,5-14 Years,88,4
2022-07-23,Male,15-24 Years,490,2
2022-07-23,Male,25-34 Years,"1,062",9
2022-07-23,Male,35-44 Years,"1,429",29
2022-07-23,Male,45-54 Years,"2,157",52
2022-07-23,Male,55-64 Years,"4,632",157
2022-07-23,Male,65-74 Years,"6,908",300
2022-07-23,Male,75-84 Years,"7,623",473
2022-07-23,Male,85+ Years,"6,681",568
2022-07-23,Female,All Ages,"28,354","1,595"
2022-07-23,Female,<1 Years,163,1
2022-07-23,Female,1-4 Years,46,1
2022-07-23,Female,5-14 Years,60,0
2022-07-23,Female,15-24 Years,182,0
2022-07-23,Female,25-34 Years,377,15
2022-07-23,Female,35-44 Years,729,30
2022-07-23,Female,45-54 Years,"1,211",42
2022-07-23,Female,55-64 Years,"3,037",134
2022-07-23,Female,65-74 Years,"5,123",260
2022-07-23,Female,75-84 Years,"7,103",420
2022-07-23,Female,85+ Years,"10,323",692
2022-07-30,All Sex,All Ages,"58,561","3,354"
2022-07-30,All Sex,<1 Years,410,1
2022-07-30,All Sex,1-4 Years,76,0
2022-07-30,All Sex,5-14 Years,126,3
2022-07-30,All Sex,15-24 Years,703,10
2022-07-30,All Sex,25-34 Years,"1,460",27
2022-07-30,All Sex,35-44 Years,"2,130",62
2022-07-30,All Sex,45-54 Years,"3,334",115
2022-07-30,All Sex,55-64 Years,"7,350",325
2022-07-30,All Sex,65-74 Years,"11,862",618
2022-07-30,All Sex,75-84 Years,"14,563",891
2022-07-30,All Sex,85+ Years,"16,547","1,302"
2022-07-30,Male,All Ages,"30,759","1,703"
2022-07-30,Male,<1 Years,217,1
2022-07-30,Male,1-4 Years,46,0
2022-07-30,Male,5-14 Years,64,1
2022-07-30,Male,15-24 Years,519,7
2022-07-30,Male,25-34 Years,"1,037",19
2022-07-30,Male,35-44 Years,"1,419",36
2022-07-30,Male,45-54 Years,"2,127",60
2022-07-30,Male,55-64 Years,"4,588",175
2022-07-30,Male,65-74 Years,"6,713",338
2022-07-30,Male,75-84 Years,"7,625",488
2022-07-30,Male,85+ Years,"6,404",578
2022-07-30,Female,All Ages,"27,802","1,651"
2022-07-30,Female,<1 Years,193,0
2022-07-30,Female,1-4 Years,30,0
2022-07-30,Female,5-14 Years,62,2
2022-07-30,Female,15-24 Years,184,3
2022-07-30,Female,25-34 Years,423,8
2022-07-30,Female,35-44 Years,711,26
2022-07-30,Female,45-54 Years,"1,207",55
2022-07-30,Female,55-64 Years,"2,762",150
2022-07-30,Female,65-74 Years,"5,149",280
2022-07-30,Female,75-84 Years,"6,938",403
2022-07-30,Female,85+ Years,"10,143",724
2022-08-06,All Sex,All Ages,"58,959","3,314"
2022-08-06,All Sex,<1 Years,414,3
2022-08-06,All Sex,1-4 Years,88,2
2022-08-06,All Sex,5-14 Years,141,2
2022-08-06,All Sex,15-24 Years,686,12
2022-08-06,All Sex,25-34 Years,"1,425",22
2022-08-06,All Sex,35-44 Years,"2,005",44
2022-08-06,All Sex,45-54 Years,"3,415",141
2022-08-06,All Sex,55-64 Years,"7,454",280
2022-08-06,All Sex,65-74 Years,"11,819",620
2022-08-06,All Sex,75-84 Years,"14,836",932
2022-08-06,All Sex,85+ Years,"16,676","1,256"
2022-08-06,Male,All Ages,"30,880","1,770"
2022-08-06,Male,<1 Years,221,2
2022-08-06,Male,1-4 Years,42,1
2022-08-06,Male,5-14 Years,74,1
2022-08-06,Male,15-24 Years,509,6
2022-08-06,Male,25-34 Years,"1,016",16
2022-08-06,Male,35-44 Years,"1,338",21
2022-08-06,Male,45-54 Years,"2,181",86
2022-08-06,Male,55-64 Years,"4,561",163
2022-08-06,Male,65-74 Years,"6,705",357
2022-08-06,Male,75-84 Years,"7,635",516
2022-08-06,Male,85+ Years,"6,598",601
2022-08-06,Female,All Ages,"28,079","1,544"
2022-08-06,Female,<1 Years,193,1
2022-08-06,Female,1-4 Years,46,1
2022-08-06,Female,5-14 Years,67,1
2022-08-06,Female,15-24 Years,177,6
2022-08-06,Female,25-34 Years,409,6
2022-08-06,Female,35-44 Years,667,23
2022-08-06,Female,45-54 Years,"1,234",55
2022-08-06,Female,55-64 Years,"2,893",117
2022-08-06,Female,65-74 Years,"5,114",263
2022-08-06,Female,75-84 Years,"7,201",416
2022-08-06,Female,85+ Years,"10,078",655
2022-08-13,All Sex,All Ages,"58,284","3,231"
2022-08-13,All Sex,<1 Years,383,2
2022-08-13,All Sex,1-4 Years,68,3
2022-08-13,All Sex,5-14 Years,110,2
2022-08-13,All Sex,15-24 Years,695,7
2022-08-13,All Sex,25-34 Years,"1,482",34
2022-08-13,All Sex,35-44 Years,"2,105",47
2022-08-13,All Sex,45-54 Years,"3,218",113
2022-08-13,All Sex,55-64 Years,"7,349",282
2022-08-13,All Sex,65-74 Years,"11,937",624
2022-08-13,All Sex,75-84 Years,"14,540",925
2022-08-13,All Sex,85+ Years,"16,397","1,192"
2022-08-13,Male,All Ages,"30,745","1,722"
2022-08-13,Male,<1 Years,216,2
2022-08-13,Male,1-4 Years,37,1
2022-08-13,Male,5-14 Years,61,1
2022-08-13,Male,15-24 Years,514,5
2022-08-13,Male,25-34 Years,"1,064",15
2022-08-13,Male,35-44 Years,"1,400",25
2022-08-13,Male,45-54 Years,"2,050",62
2022-08-13,Male,55-64 Years,"4,494",161
2022-08-13,Male,65-74 Years,"6,841",373
2022-08-13,Male,75-84 Years,"7,500",521
2022-08-13,Male,85+ Years,"6,568",556
2022-08-13,Female,All Ages,"27,539","1,509"
2022-08-13,Female,<1 Years,167,0
2022-08-13,Female,1-4 Years,31,2
2022-08-13,Female,5-14 Years,49,1
2022-08-13,Female,15-24 Years,181,2
2022-08-13,Female,25-34 Years,418,19
2022-08-13,Female,35-44 Years,705,22
2022-08-13,Female,45-54 Years,"1,168",51
2022-08-13,Female,55-64 Years,"2,855",121
2022-08-13,Female,65-74 Years,"5,096",251
2022-08-13,Female,75-84 Years,"7,040",404
2022-08-13,Female,85+ Years,"9,829",636
2022-08-20,All Sex,All Ages,"58,016","3,105"
2022-08-20,All Sex,<1 Years,379,1
2022-08-20,All Sex,1-4 Years,77,3
2022-08-20,All Sex,5-14 Years,85,3
2022-08-20,All Sex,15-24 Years,655,6
2022-08-20,All Sex,25-34 Years,"1,350",17
2022-08-20,All Sex,35-44 Years,"1,999",44
2022-08-20,All Sex,45-54 Years,"3,058",107
2022-08-20,All Sex,55-64 Years,"7,183",265
2022-08-20,All Sex,65-74 Years,"11,915",591
2022-08-20,All Sex,75-84 Years,"14,669",880
2022-08-20,All Sex,85+ Years,"16,646","1,188"
2022-08-20,Male,All Ages,"30,318","1,620"
2022-08-20,Male,<1 Years,220,1
2022-08-20,Male,1-4 Years,41,1
2022-08-20,Male,5-14 Years,60,1
2022-08-20,Male,15-24 Years,491,5
2022-08-20,Male,25-34 Years,972,12
2022-08-20,Male,35-44 Years,"1,343",24
2022-08-20,Male,45-54 Years,"1,915",59
2022-08-20,Male,55-64 Years,"4,293",155
2022-08-20,Male,65-74 Years,"6,906",332
2022-08-20,Male,75-84 Years,"7,485",481
2022-08-20,Male,85+ Years,"6,592",549
2022-08-20,Female,All Ages,"27,698","1,485"
2022-08-20,Female,<1 Years,159,0
2022-08-20,Female,1-4 Years,36,2
2022-08-20,Female,5-14 Years,25,2
2022-08-20,Female,15-24 Years,164,1
2022-08-20,Female,25-34 Years,378,5
2022-08-20,Female,35-44 Years,656,20
2022-08-20,Female,45-54 Years,"1,143",48
2022-08-20,Female,55-64 Years,"2,890",110
2022-08-20,Female,65-74 Years,"5,009",259
2022-08-20,Female,75-84 Years,"7,184",399
2022-08-20,Female,85+ Years,"10,054",639
2022-08-27,All Sex,All Ages,"57,704","2,956"
2022-08-27,All Sex,<1 Years,371,1
2022-08-27,All Sex,1-4 Years,74,0
2022-08-27,All Sex,5-14 Years,112,2
2022-08-27,All Sex,15-24 Years,633,3
2022-08-27,All Sex,25-34 Years,"1,387",20
2022-08-27,All Sex,35-44 Years,"2,064",40
2022-08-27,All Sex,45-54 Years,"3,238",102
2022-08-27,All Sex,55-64 Years,"7,106",257
2022-08-27,All Sex,65-74 Years,"11,629",581
2022-08-27,All Sex,75-84 Years,"14,717",843
2022-08-27,All Sex,85+ Years,"16,373","1,107"
2022-08-27,Male,All Ages,"30,053","1,532"
2022-08-27,Male,<1 Years,204,0
2022-08-27,Male,1-4 Years,39,0
2022-08-27,Male,5-14 Years,60,1
2022-08-27,Male,15-24 Years,477,3
2022-08-27,Male,25-34 Years,953,11
2022-08-27,Male,35-44 Years,"1,375",22
2022-08-27,Male,45-54 Years,"2,021",50
2022-08-27,Male,55-64 Years,"4,314",147
2022-08-27,Male,65-74 Years,"6,635",338
2022-08-27,Male,75-84 Years,"7,538",462
2022-08-27,Male,85+ Years,"6,437",498
2022-08-27,Female,All Ages,"27,651","1,424"
2022-08-27,Female,<1 Years,167,1
2022-08-27,Female,1-4 Years,35,0
2022-08-27,Female,5-14 Years,52,1
2022-08-27,Female,15-24 Years,156,0
2022-08-27,Female,25-34 Years,434,9
2022-08-27,Female,35-44 Years,689,18
2022-08-27,Female,45-54 Years,"1,217",52
2022-08-27,Female,55-64 Years,"2,792",110
2022-08-27,Female,65-74 Years,"4,994",243
2022-08-27,Female,75-84 Years,"7,179",381
2022-08-27,Female,85+ Years,"9,936",609
2022-09-03,All Sex,All Ages,"57,438","2,846"
2022-09-03,All Sex,<1 Years,365,4
2022-09-03,All Sex,1-4 Years,59,4
2022-09-03,All Sex,5-14 Years,122,3
2022-09-03,All Sex,15-24 Years,618,3
2022-09-03,All Sex,25-34 Years,"1,352",19
2022-09-03,All Sex,35-44 Years,"2,053",44
2022-09-03,All Sex,45-54 Years,"3,217",77
2022-09-03,All Sex,55-64 Years,"7,254",259
2022-09-03,All Sex,65-74 Years,"11,779",548
2022-09-03,All Sex,75-84 Years,"14,448",804
2022-09-03,All Sex,85+ Years,"16,171","1,081"
2022-09-03,Male,All Ages,"30,139","1,470"
2022-09-03,Male,<1 Years,194,2
2022-09-03,Male,1-4 Years,34,2
2022-09-03,Male,5-14 Years,71,1
2022-09-03,Male,15-24 Years,457,2
2022-09-03,Male,25-34 Years,"1,008",11
2022-09-03,Male,35-44 Years,"1,363",21
2022-09-03,Male,45-54 Years,"2,029",50
2022-09-03,Male,55-64 Years,"4,434",140
2022-09-03,Male,65-74 Years,"6,852",309
2022-09-03,Male,75-84 Years,"7,404",463
2022-09-03,Male,85+ Years,"6,293",469
2022-09-03,Female,All Ages,"27,299","1,376"
2022-09-03,Female,<1 Years,171,2
2022-09-03,Female,1-4 Years,25,2
2022-09-03,Female,5-14 Years,51,2
2022-09-03,Female,15-24 Years,161,1
2022-09-03,Female,25-34 Years,344,8
2022-09-03,Female,35-44 Years,690,23
2022-09-03,Female,45-54 Years,"1,188",27
2022-09-03,Female,55-64 Years,"2,820",119
2022-09-03,Female,65-74 Years,"4,927",239
2022-09-03,Female,75-84 Years,"7,044",341
2022-09-03,Female,85+ Years,"9,878",612
2022-09-10,All Sex,All Ages,"57,837","2,726"
2022-09-10,All Sex,<1 Years,365,4
2022-09-10,All Sex,1-4 Years,63,0
2022-09-10,All Sex,5-14 Years,126,1
2022-09-10,All Sex,15-24 Years,606,3
2022-09-10,All Sex,25-34 Years,"1,371",12
2022-09-10,All Sex,35-44 Years,"2,057",42
2022-09-10,All Sex,45-54 Years,"3,427",85
2022-09-10,All Sex,55-64 Years,"7,100",226
2022-09-10,All Sex,65-74 Years,"11,682",548
2022-09-10,All Sex,75-84 Years,"14,581",780
2022-09-10,All Sex,85+ Years,"16,459","1,025"
2022-09-10,Male,All Ages,"30,304","1,417"
2022-09-10,Male,<1 Years,204,3
2022-09-10,Male,1-4 Years,42,0
2022-09-10,Male,5-14 Years,64,1
2022-09-10,Male,15-24 Years,442,3
2022-09-10,Male,25-34 Years,979,8
2022-09-10,Male,35-44 Years,"1,363",26
2022-09-10,Male,45-54 Years,"2,071",34
2022-09-10,Male,55-64 Years,"4,340",133
2022-09-10,Male,65-74 Years,"6,790",314
2022-09-10,Male,75-84 Years,"7,549",417
2022-09-10,Male,85+ Years,"6,460",478
2022-09-10,Female,All Ages,"27,533","1,309"
2022-09-10,Female,<1 Years,161,1
2022-09-10,Female,1-4 Years,21,0
2022-09-10,Female,5-14 Years,62,0
2022-09-10,Female,15-24 Years,164,0
2022-09-10,Female,25-34 Years,392,4
2022-09-10,Female,35-44 Years,694,16
2022-09-10,Female,45-54 Years,"1,356",51
2022-09-10,Female,55-64 Years,"2,760",93
2022-09-10,Female,65-74 Years,"4,892",234
2022-09-10,Female,75-84 Years,"7,032",363
2022-09-10,Female,85+ Years,"9,999",547
2022-09-17,All Sex,All Ages,"57,261","2,434"
2022-09-17,All Sex,<1 Years,377,0
2022-09-17,All Sex,1-4 Years,61,0
2022-09-17,All Sex,5-14 Years,98,1
2022-09-17,All Sex,15-24 Years,645,4
2022-09-17,All Sex,25-34 Years,"1,271",18
2022-09-17,All Sex,35-44 Years,"1,860",36
2022-09-17,All Sex,45-54 Years,"3,153",74
2022-09-17,All Sex,55-64 Years,"7,198",194
2022-09-17,All Sex,65-74 Years,"11,688",447
2022-09-17,All Sex,75-84 Years,"14,511",708
2022-09-17,All Sex,85+ Years,"16,399",952
2022-09-17,Male,All Ages,"29,900","1,214"
2022-09-17,Male,<1 Years,225,0
2022-09-17,Male,1-4 Years,34,0
2022-09-17,Male,5-14 Years,60,0
2022-09-17,Male,15-24 Years,440,2
2022-09-17,Male,25-34 Years,923,10
2022-09-17,Male,35-44 Years,"1,235",23
2022-09-17,Male,45-54 Years,"1,991",44
2022-09-17,Male,55-64 Years,"4,308",101
2022-09-17,Male,65-74 Years,"6,742",267
2022-09-17,Male,75-84 Years,"7,440",343
2022-09-17,Male,85+ Years,"6,502",424
2022-09-17,Female,All Ages,"27,361","1,220"
2022-09-17,Female,<1 Years,152,0
2022-09-17,Female,1-4 Years,27,0
2022-09-17,Female,5-14 Years,38,1
2022-09-17,Female,15-24 Years,205,2
2022-09-17,Female,25-34 Years,348,8
2022-09-17,Female,35-44 Years,625,13
2022-09-17,Female,45-54 Years,"1,162",30
2022-09-17,Female,55-64 Years,"2,890",93
2022-09-17,Female,65-74 Years,"4,946",180
2022-09-17,Female,75-84 Years,"7,071",365
2022-09-17,Female,85+ Years,"9,897",528
2022-09-24,All Sex,All Ages,"57,520","2,457"
2022-09-24,All Sex,<1 Years,335,1
2022-09-24,All Sex,1-4 Years,69,1
2022-09-24,All Sex,5-14 Years,105,3
2022-09-24,All Sex,15-24 Years,615,2
2022-09-24,All Sex,25-34 Years,"1,281",6
2022-09-24,All Sex,35-44 Years,"2,000",31
2022-09-24,All Sex,45-54 Years,"3,199",88
2022-09-24,All Sex,55-64 Years,"7,279",226
2022-09-24,All Sex,65-74 Years,"11,612",463
2022-09-24,All Sex,75-84 Years,"14,536",712
2022-09-24,All Sex,85+ Years,"16,489",924
